split,fabric_pattern,image_path,mask_path,anomaly,image_exists,image_sha256,width,height,mask_exists,mask_width,mask_height,mask_unique_values,mask_area_pixels,mask_area_fraction,bbox_aspect_ratio,mask_empty,issue
test,CL12,ydfid/CL12/test/anomaly/ydfid_defect_000936.bmp,ydfid/CL12/ground_truth/anomaly/ydfid_defect_000936.png,1,True,a733e3c929bba752f0e5ea5f06b54d30879298984881e38238ca06fe550e432b,512,512,True,512,512,0|255,170,0.00064849853515625,1.0,False,
test,CL12,ydfid/CL12/test/anomaly/ydfid_defect_000937.bmp,ydfid/CL12/ground_truth/anomaly/ydfid_defect_000937.png,1,True,056eb01cc08f08be64bcc90ba20a947d4228846f4d002b28505b0db2922ce4d7,512,512,True,512,512,0|255,405,0.001544952392578125,1.20213,False,
test,CL12,ydfid/CL12/test/anomaly/ydfid_defect_000938.bmp,ydfid/CL12/ground_truth/anomaly/ydfid_defect_000938.png,1,True,d0689d66a1c912bbe1ee49366ecf37ee3491c2547e9d33d1f6da7228b0982dfa,512,512,True,512,512,0|255,184,0.000701904296875,1.06667,False,
test,CL12,ydfid/CL12/test/anomaly/ydfid_defect_000939.bmp,ydfid/CL12/ground_truth/anomaly/ydfid_defect_000939.png,1,True,551d4d04b1bf825ecb54b6ae414a988c3a49c99b1a04a8aa0ba45debdb14bff3,512,512,True,512,512,0|255,953,0.003635406494140625,1.48197,False,
test,CL12,ydfid/CL12/test/anomaly/ydfid_defect_000940.bmp,ydfid/CL12/ground_truth/anomaly/ydfid_defect_000940.png,1,True,318f5221bd87604a6f957ab01a0c32144772de3a8bb3462d2b3fcb1813db9197,512,512,True,512,512,0|255,7593,0.028964996337890625,26.94737,False,
test,CL12,ydfid/CL12/test/anomaly/ydfid_defect_000941.bmp,ydfid/CL12/ground_truth/anomaly/ydfid_defect_000941.png,1,True,1fa8c108540dd7689f1758dda5e80a828e693444fead5a8660f1625d787ca7a5,512,512,True,512,512,0|255,213,0.000812530517578125,1.42857,False,
test,CL12,ydfid/CL12/test/good/ydfid_good_000789.bmp,,0,True,7ff0d6967f6ecba6cfa043f25149f4964edb6589c00647e243fa6e6e2517d31f,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000790.bmp,,0,True,8007263147f7dd7809768d02ac67923b229895d534156d692e5b2d1c5ad27713,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000791.bmp,,0,True,f7eed656b1981cc9ae59c23f71302473470706b0757dd4e425bee749783df77e,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000792.bmp,,0,True,ba1e726d42a8d4214335ab2462e03375b1b340189a0c8c704f17fc1089740b42,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000793.bmp,,0,True,ea25580a50f7add017109b1e7209801700bf233d9cec23840a4f19d6975d3a27,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000794.bmp,,0,True,622e70e2c4752f3077d666d17843f8ad0d78b0a1904bbcba900672f161bab6f2,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000795.bmp,,0,True,f6cc8ae6bd0d3e82f7eaf79eda4e1e986b94dd019a043465ab64c438b187b2e1,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000796.bmp,,0,True,d73d24aeb13345bab07a599cc955f86f68ae742981b4064e4553460400a63f71,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000797.bmp,,0,True,4b2a923a5aa279c0a5fa94d67b60d5c28895aa3cb0882074727974b53d262246,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000798.bmp,,0,True,88cc321ee7e486f1f8e2d0a5cc144154e9a94930b4c4fa5b6e1b05ffbf476aa6,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000799.bmp,,0,True,43db40c19e0bb14cdc7c562eb4585ad4b7317aa4ab37d3b1c23853f0dba57a14,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000800.bmp,,0,True,ca71ad94a2c9df48a83b1ecf288413a3f22b97afcff56f55c5baeea3f43fdc32,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000801.bmp,,0,True,04bf2f1b103d15784735cb331a91a0974b4c7348b9c3eb440debcc72b2ee16ca,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000802.bmp,,0,True,b08fe3824e75dee0f132de968d06794211a2cd8aba16e7db3150a5e5d98b1bb0,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000803.bmp,,0,True,6a5763b6848f9782f6d34423a7f3e37a7920be18b6332f209c38099cd6f42580,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000804.bmp,,0,True,afcc6f139c879bf9175dcec258030da97a435114559c78a3f85c0bcaa353c642,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000805.bmp,,0,True,1832f71796f42c8a349701ed3aee22563bf7664329497c03607a79a12cfc3523,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000806.bmp,,0,True,81fee757e50d810861d86a23b44243de40ebf33b1e1dff5906750a9b32bbce9f,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000807.bmp,,0,True,2c65ffa9ecca38eb19ff5e047607bb8d2a350afc36237fa0698389d97c27dbcb,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000808.bmp,,0,True,624a477efb278625db5ebcd37ac47d400ea4081614037812bfa6300d2856b985,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000809.bmp,,0,True,c2e0b11bd92a4cedaf072e2c8f809e238eeac4d0af8135598bd3445fd24486a8,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000810.bmp,,0,True,92c265d06fcbd4b9c67201288103101fd8ccfa056ebfd129aaf794db9223b1dc,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000811.bmp,,0,True,b2b3596438b8fa01374d2b0ce7098c439a18b8b060855ead8154493aa749b018,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000812.bmp,,0,True,234e3d007c73d9739ca593ed26435fa36c9a62c2cecb56c62b791130ab1a4ead,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000813.bmp,,0,True,2154183d265845f3e51638440c0de5ca186423e60ae32433092a286244ebe838,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000814.bmp,,0,True,6930e7dcb3df6b11e599c4aaef2633e5521f11333260a26d864d400a179a74eb,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000815.bmp,,0,True,c4f081f8d1183b2a6753ed937777d17a9668b3792fe345ce9aa7c6296b8a5447,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000816.bmp,,0,True,aca5e7dac123a86047de0740fdd34310fb417fc374df9260750cde0fb2afb3f3,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000817.bmp,,0,True,44cb50e01f1857b8157315b2e470ed532d2fbbf62a975e19a72ced1d83451704,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000818.bmp,,0,True,a24c77fb13833a0c73c0eeacfdb164acc4b79a215591a2dad1ef2594863b9b05,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000819.bmp,,0,True,eccf92505ed28467c1cc47427b4d746d7b8662409aa813abc9ecb6b5dbbd38d1,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000820.bmp,,0,True,0621c8eb7557a978b0ac14f0d132abcf91143ed563c85e1dc37f1223c4b99243,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000821.bmp,,0,True,74a8fd2028e6327c2f9167067642fe726f0703f77a463ad40e09a347871d2c87,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000822.bmp,,0,True,94f8d850d02afb2e23ad0aa7b3cbaf938af020327d4a4d04b107e45882172a05,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000823.bmp,,0,True,0bd72e50912d74fd742bee0b3f95c1347fd80c7129819118b4c2252651bf09b1,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000824.bmp,,0,True,6c3902e37f20051907f0f2eb617be259d83e7b87f62efd665fe83ef0b9ee37f9,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000825.bmp,,0,True,6e499d3ea4046adbc5c892bfd92352ea7a6bc50a84898fbe3eda3607219e31f6,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000826.bmp,,0,True,87440f53f1a7290dfe3782b463ad2198c4d399574a7394a9060ff1d539723156,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000827.bmp,,0,True,76129ffd4fb878290b18827392d71d6b44bc157fa936184e5c1d348973ed8608,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000828.bmp,,0,True,bb14916b5c4f236b50f3ec8149c1f4675692d6c628d4a7b83ee171cbc8954b91,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000829.bmp,,0,True,7e6848cc2abd2879ba0fc0013d1141fdf96c8829893e7c6c6c6a0c3263ec165a,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000830.bmp,,0,True,2cfaaa328c8ed84c0ff2e9813453bd7ae7fa66f114cc66ea5e6bff445c6cd815,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000831.bmp,,0,True,c071bbaf8e44847495fff63d1bd5ea5b005bb8a683111e400a0e14e97744a178,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000832.bmp,,0,True,376e4d3a5227e11a3c5928c3e4ef403bac22b3a3ca2b2df891db604c5679fde0,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000833.bmp,,0,True,17a195b267294779086da4feb8593034c877f96a6dbe000a1f3555a9b66ccac3,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000834.bmp,,0,True,7c6aac74de7b3bab227a7ecab6dabb782dac4cbddd5a9ca822b7d51b85a76609,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000835.bmp,,0,True,27f38cb005683c7b353d7b0ccd9d871630631d52c6a9f72d442cda073fc81a11,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000836.bmp,,0,True,6e235642447567e51634b7765bf920eb94c3992286d5682a02693e199649fa90,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000837.bmp,,0,True,3e20748feb1b26b1db87f038c6d12bf0d63aab422964e6575898b077514c5987,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000838.bmp,,0,True,003ed286bb1b47c4dcb2fe1d13b116e3e4cdcabd2ecd230035199cd9e2b236b8,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000839.bmp,,0,True,672bd07621a6a6e9e12cdf7f5e6611ca4cce6f0865d1530dfc09d3fc086ab77d,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000840.bmp,,0,True,1b80a32d5c5207f382b1e0caaa8c5a2c5fc4d16d427e9b44d4bbf12430c3684b,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000841.bmp,,0,True,27c302af993e014a1ad2e98760ee16787306a46ae971e0bfe245532dee76a7f1,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000842.bmp,,0,True,630b1c7e0ca4932f71bce799682f559fd9123952d39919eac5b7490cb51346a4,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000843.bmp,,0,True,24b6d3723d357359bb258c0600e1ce9f368bd95a93b24c23b03a50b85dbd61c8,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000844.bmp,,0,True,5a9b56e38b5d5f3849a6b8641d1267823e2017ca911dd74224a7cb0eed1b5ede,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000845.bmp,,0,True,1eda037275e27946e617a198852025f71d7073ed7ad371c4e48d21704cdc59ee,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000846.bmp,,0,True,4cd4fce837e17e3b72cbf41a6e2b9be32531ce2a813949abf90d04ae7d71e4c7,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000847.bmp,,0,True,e35de3686eb726c5ee47507ebe48f289484a846a6c99fd0a725975c701737ea5,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000848.bmp,,0,True,a76ff8bdddfb409f61859b9b12f588136dba60a9074e69bef7296bee13eb2f77,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000849.bmp,,0,True,b0204830cad889656a374fe7125f54c30d715d38cbccf6ffb97cc79fdb429596,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000850.bmp,,0,True,55a8922f1e86215f3058507c7c7da692e1821e0f5c603f54f5259bb4359268d1,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000851.bmp,,0,True,f73511d07acac31ad1ecaa555f199a5bcc0a6325582938a9940e6f8dd1f6f865,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000852.bmp,,0,True,b505ed13e3702e109fc4662de107759d7a9cb68c9b1c40c69df9c13b65770919,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000853.bmp,,0,True,9ddaeb2602ff7aab19d1ac6723ddac059c034769de1ba606853834c8648c1a32,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000854.bmp,,0,True,c8e7d571097bae396e640cab4e86937de166dead9edf08010138481434bdd7b1,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000855.bmp,,0,True,dc43ebe2e5f94e1a65e0355ac880cf320aaf883d45ad0f409de3a1671698cbe1,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000856.bmp,,0,True,37a2c474334f8d626fd441865aa10c78ec0ec363a215c283b67e1582f6b9214e,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000857.bmp,,0,True,db9a3341713b0f104b717caec73488ecf2c6c5978669e0d5d1105251a1a5493a,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000858.bmp,,0,True,799fbb01f43558e2345c34eb2c931063bbacb893d7ef692ea079fba6fafa85ba,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000859.bmp,,0,True,8dbc8cc41934a85d0d5649a0ef239ecec65832fd8374d00c774b4080fc8b6d30,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000860.bmp,,0,True,1169d1136bfe900b73c8ead27fdec2172c39151a321d67e17a007535ad404f00,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000861.bmp,,0,True,effdd9ea1d01b01c4c45c8b5fe47778979675dba9cb0afd48c7bf9e36bcc65d0,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000862.bmp,,0,True,7bb6105df5e898356551ce3b6968eb64fb80ff02e78f1b1fcdd062ec44deb719,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000863.bmp,,0,True,ab15322d93c9e13d1552155613689eb10a59f89a26170b4ad0c5f95cfabafa88,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000864.bmp,,0,True,916b72ff7a145359285a52f2b4f15234b33cab5a16897d1433f9f53e9948d987,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000865.bmp,,0,True,339ecd7ddb02981fcd1fa822c4d8413ceff6c3c9e47e2e9fadcee7afe4169775,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000866.bmp,,0,True,a1f1c221e27803c8eed0b148fc9a49f43d2b0f084b2fb396e697d8dd7121bb93,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000867.bmp,,0,True,c126dd4dc5c1949f6f09f00ef79717ff824d610bb4f12ca61b6dcac24e74fc7e,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000868.bmp,,0,True,89a751e6adf15604a4acaabfaf705acbe7c30c3103cbe0dbf87a356b4bcf59e3,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000869.bmp,,0,True,15b5ddfe20382eed0b5c6ff16e16cc9ef2219c58e61d492ba226edd9a997af48,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000870.bmp,,0,True,ef97a99d54eab6f0647a635832e506327c6dbdcda3b871c793d2e2f03f7356da,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000871.bmp,,0,True,48503c038197ab2617ce37311011b6245d4131841b19e95873faf446c681e535,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000872.bmp,,0,True,f0460f882df36ef7680c448ed2f58eec878b8115782eeb7c8291a680dc170b8a,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000873.bmp,,0,True,51ead38d7a9bc1de76e3367c29ef519ab94e195d8ede68763e87ac4a9622b544,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000874.bmp,,0,True,5bcdfa7cce0fcc88305bef8991359aedae367289795e45cf2b4aca4cd1c96557,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000875.bmp,,0,True,2c81c3208a0f213156712e836722f3bdbb0e00e9b83b6443826ad02329da8726,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000876.bmp,,0,True,4648f0dd6461b617977602c61d5a0f7f69304031a8a60021c2efdffb07cae1f7,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000877.bmp,,0,True,a9733af7c1512a37d8c8dc7731baf49481a5a7d723359b7790957b2884d7967b,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000878.bmp,,0,True,a70269cfc9be88cdbdac6207e5dd3241d3a590358d0da6775ca7efb69457e28f,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000879.bmp,,0,True,3f2b08314466e0ad1021c6c0ddfd5d21361ec72237703ed559e82dfe2c4e341d,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000880.bmp,,0,True,8c57658b4c11c15ba4c2306236062a2ca5cef02ef734999b484ac76a129ba8b5,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000881.bmp,,0,True,29494d650bff4e2715dbda4913d1a40dc18a8227843d9da9a3a82a53af9651ed,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000882.bmp,,0,True,81379e476534800bbdf44e1f3e40c93cd0617f3b98f4706a011d8181bfa4fc27,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000883.bmp,,0,True,5caf9134d5d355f131f026b907156ffbb0d4a313504934479393533d20d2f27f,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000884.bmp,,0,True,39f851e6039d7d127adf5352a0e9de1459fa5adb9d088fa69fcba984a88875e0,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000885.bmp,,0,True,febe303dc7beb02e4dbda019012800dd851ddf4b36410ea0a7b4101480287409,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000886.bmp,,0,True,da75175549e1392f5566d2cb5cd6c109a3dc9cf400aab926ecaa1c2559a90d9d,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000887.bmp,,0,True,6e15796d4b2f85bd0d62bca4c695ea11ae8415541adfa8fcbfa7fd2db940e6d0,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000888.bmp,,0,True,73a31a65b454347124388623c11dff814a48fc460427b00501d6dd4942f0f9aa,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000889.bmp,,0,True,0f9614eab1069ffa10dc2f8d4fdd9219c2cd77a002af60ab6d28df3a44c38210,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000890.bmp,,0,True,0ab85dfbef236851bc26e558262eba62f1d51fe4b46355af22f65508f19d627f,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000891.bmp,,0,True,f08c860b3d3b79942c789f4d98be2d1e102691e5c422a35985971d22e8c7d7b6,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000892.bmp,,0,True,7621662ee79af345c0a433da69dbfdbf714685a484a1cdc9256046de251364ed,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000893.bmp,,0,True,390c3d2af836cd494ea27319c061b6751d09fadd1c528b9c878028663a4ab1c2,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000894.bmp,,0,True,04b5dac858d5d33f18aa50d26158e55e9059f8c5b82893002a4388344ebb74c5,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000895.bmp,,0,True,5192a5f791d2ae48f1d3eefbb5bab5a3652ffc9094c36e8cff20858670790622,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000896.bmp,,0,True,e61b73253f8d3286ecb414f52da147df47a62728cf9f196017c9e87ea4749132,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000897.bmp,,0,True,47a1b03f46480d493b3d7bd34f5a16fe4a63ad3549932d59a1c8339d2c75265d,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000898.bmp,,0,True,1f3dd7c551c1d7bc595ce0514948bfca17a876bef891cd0f0a5f0a8dec22afb1,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000899.bmp,,0,True,5c7ebaa783861b2fba1bbd20cb3721166fcf3034b4cdc95b1ac23d5ec8045001,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000900.bmp,,0,True,ccf66283dbff42e4a39d7c695b6e891d6a8e47c6204a5c5bce6a507fb23a615c,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000901.bmp,,0,True,44e381e4ac6ebb1117c3d2911ca57811b8f296ae2b4278ca36fc8c2f50b6f24e,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000902.bmp,,0,True,455b559e88f4ddd888da80d1a6a4c43ff2b068a60ed5b19d878dd1136caf0fb4,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000903.bmp,,0,True,9dfdb66c35a23f14e24a3bd3941789d11c9c4dcbe52167ff20aeea7a09b3fb9a,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000904.bmp,,0,True,a5b7a063115272886981533e14d3a04d1e78dd1aa609ff78f8efba6cbbffc2a8,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000905.bmp,,0,True,971af3c4023d97a7c4f9caf99105337bf002e6d613d70875b68a67eb35464b87,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000906.bmp,,0,True,f6733c0b57da64760f9a736717d2531039770222bb4e9ac8f006cc14b4173d90,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000907.bmp,,0,True,3ae1e5ba3351c626df6aee89de7519ed07002a37eb95ec58a4e3593873856a16,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000908.bmp,,0,True,8d2f2969c21e4907d2f37c9be431c7c4b7e3adbf9e81e9092979636b2697e5b1,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000909.bmp,,0,True,7bb51dd9f06e03f31dc563aa65fd610bd1a5e101975b71577ec3483cd19fb5d2,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000910.bmp,,0,True,dfc5bb79705e8f8f281d58c374817b0cac676842e8acb17d6c9d99151599f074,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000911.bmp,,0,True,96de27346ec47b334fc959cb55caff43b17c41e07ae35c212ccaa75cc1c028f2,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000912.bmp,,0,True,23305834a1043baae96d6d694cd1e23c8b96c17704339a90f6f5079b0013ea0d,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000913.bmp,,0,True,95542e5a4cda4c7194f9fd4c23b9ec5ab1a085b2d2cf7117ad1aa7683c44ce75,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000914.bmp,,0,True,ee1fc6b600e2db1661bf937ccb78ec4dd2a9acc11fef5ab1f2e870d29193ef81,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000915.bmp,,0,True,2127e0c10258bc78b519eb4b3e63a7991dba194b457106139fe3ddca509b9550,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000916.bmp,,0,True,88678c45dac1eac11fe521e8c67a29d2e6860514df331e80964e92bf448ac5b8,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000917.bmp,,0,True,a26acdbf700d1351988aa702c0cf7276d64a236e53a83fa5d913c8f990e518e6,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000918.bmp,,0,True,10ffdfd482a988401ef63de83c7b8af3a9aba31e0ace0c79b4120fe5cc8afe47,512,512,,,,,,,,,
test,CL12,ydfid/CL12/test/good/ydfid_good_000919.bmp,,0,True,74487983fa74ab77974b74c5ac68e2a4b71611a7bf165a59af6669eff403aa1d,512,512,,,,,,,,,
test,CL2,ydfid/CL2/test/anomaly/ydfid_defect_001102.bmp,ydfid/CL2/ground_truth/anomaly/ydfid_defect_001102.png,1,True,35908ed8cdf87b9cea5c0e465444ee0d04a6180ac65e74b8fb55011bfe9e109c,512,512,True,512,512,0|255,778,0.00296783447265625,1.69048,False,
test,CL2,ydfid/CL2/test/anomaly/ydfid_defect_001103.bmp,ydfid/CL2/ground_truth/anomaly/ydfid_defect_001103.png,1,True,c6e33bbec69c96de94368ca1c4ae96e5c496f152307d9fac8a6e8b238d590a7f,512,512,True,512,512,0|255,1807,0.006893157958984375,13.17647,False,
test,CL2,ydfid/CL2/test/anomaly/ydfid_defect_001104.bmp,ydfid/CL2/ground_truth/anomaly/ydfid_defect_001104.png,1,True,82d5f3e70c22fbcf1a20ce6a9ff75da7d9570154d3ceb315a6987ca6431df6b3,512,512,True,512,512,0|255,797,0.003040313720703125,1.81081,False,
test,CL2,ydfid/CL2/test/anomaly/ydfid_defect_001105.bmp,ydfid/CL2/ground_truth/anomaly/ydfid_defect_001105.png,1,True,59047f5c83a2a8848d60fb43ed194bbb0b305655ad2d1edd75148d675c8364b6,512,512,True,512,512,0|255,443,0.001689910888671875,1.23529,False,
